architecture_id,paradigm,e_star_complete,correspondence_score,mapping_ambiguity,C1,C2,C3,C4,C5
a001017,graph_system,False,0.4022386733341844,0.0,[],[],[],[1],[]
a001018,rewriting_system,False,0.527865337710075,0.1,[],[],[],"[3, 1, 2]",[0]
a001019,random_interaction,False,0.65966854756283,0.0,[],[],[],[4],[0]
a001020,symbolic_system,False,0.5403170803862051,0.0,[0],[],[],[],[]
a001021,symbolic_system,False,0.6196906931565027,0.02857142857142857,"[5, 2]",[],[],[],[3]
a001022,symbolic_system,False,0.5587776865777996,0.0,[0],[1],[],[],[]
a001023,differentiable_system,False,0.5787684045856031,0.0,[],[],[],[],[]
a001024,symbolic_system,False,0.3890137845231413,0.06666666666666667,"[2, 0]",[],[],[],[]
a001025,probabilistic_system,False,0.5462248445807366,0.0,[],[],[],[0],[1]
a001026,random_interaction,False,0.5294996238582955,0.0,[],[],[],[],[2]
a001027,sat_based,False,0.5698509762876588,0.0,[],[2],[4],[],[]
a001028,hypergraph,False,0.5274797637626579,0.08571428571428572,[],[],[],"[1, 2, 3, 5]",[]
a001029,sat_based,False,0.5337256807930303,0.06,"[6, 7, 4, 1]",[],[],[],[]
a001030,cellular_automata,False,0.47696962799448517,0.0,[],[],[],[],[]
a001031,symbolic_system,False,0.6370341977844708,0.05,[3],[],[],[1],"[2, 0]"
a001032,differentiable_system,False,0.516701651898433,0.0,[],[],[],[1],[]
a001033,symbolic_system,False,0.543646795284524,0.0,[],[],[],[],[4]
a001034,differentiable_system,False,0.5169042685761147,0.0,[],[],[],[],[2]
a001035,random_interaction,False,0.4160394916727152,0.0,[],[],[],[],[]
a001036,graph_system,False,0.6673731788600052,0.0,[1],[],[],[3],[8]
a001037,random_interaction,False,0.7462958469361893,0.0,[2],[],[1],[5],[7]
a001038,sat_based,False,0.606290489642728,0.0,[1],[4],[2],[],[]
a001039,cellular_automata,False,0.5515654397531329,0.0,[],[2],[],[],[]
a001040,sat_based,False,0.3657739731400228,0.0,[],[],[],[],[]
a001041,sat_based,False,0.7013338043808062,0.0,[4],[],[],[0],[]
a001042,graph_system,False,0.6594661296194884,0.0,[],[3],[],[],[1]
a001043,probabilistic_system,False,0.5928054529768348,0.02222222222222222,[],"[4, 1]",[],[7],[]
a001044,differentiable_system,False,0.4064173167195218,0.04,[],"[3, 2]",[],[],[]
a001045,probabilistic_system,False,0.46343611422748643,0.03333333333333333,[],"[0, 1]",[],[],[]
a001046,symbolic_system,False,0.643266555879658,0.0,[],[],[8],[],[6]
a001047,random_interaction,False,0.5676329260966826,0.04,[],[],[],"[6, 5, 4]",[]
a001048,probabilistic_system,False,0.49946174236474994,0.0,[],[2],[1],[],[]
a001049,sat_based,False,0.5665190194637705,0.04,[],[],"[2, 4]",[],"[1, 6]"
a001050,random_interaction,False,0.583606256345601,0.06666666666666667,"[1, 0]",[],[],[],[2]
a001051,random_interaction,False,0.6621926693784896,0.0,[],[],[],[4],[]
a001052,graph_system,False,0.5196446276780784,0.0,[],[],[],[2],[]
a001053,probabilistic_system,False,0.44853188583736586,0.0,[],[],[2],[],[]
a001054,probabilistic_system,False,0.49241070171365403,0.04,[],[],"[3, 4]",[],[]
a001055,sat_based,False,0.5500483091110173,0.0,[],[4],[],[],[]
a001056,random_interaction,False,0.5686895101418072,0.0,[],[],[],[1],[]
a001057,random_interaction,False,0.6015913689901093,0.06666666666666667,[],[],"[6, 3, 7]","[8, 1]",[]
a001058,cellular_automata,False,0.6038963042165666,0.0,[5],[],[],[4],[]
a001059,differentiable_system,False,0.5009201338609683,0.0,[],[],[],[],[]
a001060,sat_based,False,0.5416743029961018,0.0,[],[4],[1],[],[]
a001061,probabilistic_system,False,0.6757302124484327,0.0,[],[0],[2],[],[4]
a001062,cellular_automata,False,0.5132388383553146,0.0,[],[],[0],[2],[]
a001063,sat_based,False,0.5702651618549425,0.0,[],[],[],[],[2]
a001064,symbolic_system,False,0.6516478729874593,0.02,"[6, 3]",[],[],[],[9]
a001065,differentiable_system,False,0.5567635307979101,0.025,[],[5],[],"[2, 0]",[]
a001066,random_interaction,False,0.7306546026420218,0.0,[],[4],[],[0],[7]
a001067,random_interaction,False,0.5052064875004632,0.0,[],[],[],[],[1]
a001068,hypergraph,False,0.6229175505548709,0.0,[0],[],[1],[],[]
a001069,symbolic_system,False,0.5664922917395099,0.0,[4],[],[],[],[1]
a001070,symbolic_system,False,0.49482353076093366,0.0,[],[0],[],[],[]
a001071,symbolic_system,False,0.6159177953360807,0.0,[4],[5],[],[],[]
a001072,sat_based,False,0.7300835981224124,0.0,[],[2],[],[3],[6]
a001073,hypergraph,False,0.6362831426049923,0.0,[5],[],[],[],[3]
a001074,hypergraph,False,0.6089340848251943,0.04,"[9, 5, 6]",[],[],[],[]
a001075,hypergraph,False,0.5297007262825708,0.0,[],[4],[3],[],[]
a001076,hypergraph,False,0.5999749598132581,0.02222222222222222,[],[],[8],[],"[6, 1]"
a001077,symbolic_system,False,0.6599522154231069,0.0,[],[],[],[0],[]
a001078,graph_system,False,0.5888052364904454,0.0,[],[],[],[3],[5]
a001079,sat_based,False,0.6762375685351228,0.02222222222222222,"[2, 6]",[5],[8],[],[]
a001080,graph_system,False,0.6239122371904905,0.03333333333333333,[4],[],[],"[0, 2]",[3]
a001081,random_interaction,False,0.5664399124769279,0.0,[],[],[0],[2],[]
a001082,rewriting_system,False,0.5381353065707702,0.04,[],[],[4],"[3, 2]",[]
a001083,graph_system,False,0.6078125581120272,0.0,[],[],[2],[4],[]
a001084,rewriting_system,False,0.6462408201921767,0.02222222222222222,[],[],[2],"[1, 8]",[]
a001085,differentiable_system,False,0.48513306657359684,0.0,[],[],[],[],[4]
a001086,differentiable_system,False,0.5680282171272886,0.0,[],[],[1],[0],[]
a001087,symbolic_system,False,0.336672002636299,0.0,[],[],[1],[],[]
a001088,hypergraph,False,0.46470836441092656,0.0,[],[],[],[],[]
a001089,differentiable_system,False,0.4509948836781198,0.0,[2],[],[],[],[]
a001090,differentiable_system,False,0.6178874728153831,0.0,[],[9],[],[0],[]
a001091,symbolic_system,False,0.5271822259395755,0.0,[],[],[],[],[2]
a001092,rewriting_system,False,0.5027841760677081,0.0,[],[],[],[],[]
a001093,rewriting_system,False,0.7953184835336433,0.02,[3],[],"[9, 7]",[],[6]
a001094,sat_based,False,0.4736386791207937,0.05,[],"[0, 3]",[],[2],[]
a001095,graph_system,False,0.550428765559347,0.05714285714285714,[],[],[],"[1, 4, 6]",[]
a001096,graph_system,False,0.6111294108916885,0.0,[0],[],[],[7],[]
a001097,differentiable_system,False,0.385250161360239,0.0,[],[],[],[],[]
a001098,random_interaction,False,0.5868537100187161,0.0,[],[8],[3],[],[]
a001099,differentiable_system,False,0.4725393870071331,0.0,[],[],[],[3],[]
a001100,symbolic_system,False,0.5881212253621332,0.04,[],[],[],[],"[1, 7, 6]"
a001101,symbolic_system,False,0.49133990611330364,0.06666666666666667,[],[],[],[],"[0, 1]"
a001102,random_interaction,False,0.503436455122435,0.0,[],[],[2],[],[]
a001103,graph_system,False,0.5653537301446485,0.05,[],[],[],[1],"[2, 3]"
a001104,rewriting_system,False,0.3835878997538744,0.04,[],[],[],"[0, 2]",[]
a001105,hypergraph,False,0.5513244581961662,0.05,"[3, 0]",[],[],[],[1]
a001106,hypergraph,False,0.6281071534599904,0.075,"[4, 1, 0]",[],[],"[2, 6]",[6]
a001107,random_interaction,False,0.5546294168172883,0.0,[],[8],[],[],[]
a001108,random_interaction,False,0.40439217139145106,0.0,[],[],[],[],[]
a001109,rewriting_system,False,0.5975764979490761,0.06666666666666667,[3],[],[],"[1, 5, 4]",[]
a001110,sat_based,False,0.6502889939021983,0.0,[],[3],[],[],[4]
a001111,rewriting_system,False,0.5943688719510978,0.0,[],[],[],[1],[2]
a001112,symbolic_system,False,0.5069698074452076,0.05,[0],"[4, 6, 1]",[],[],[]
a001113,hypergraph,False,0.5542158837604592,0.03333333333333333,[],[4],[],"[2, 3]",[]
a001114,hypergraph,False,0.7412904987538915,0.02222222222222222,[7],[],[],"[8, 6]",[5]
a001115,rewriting_system,False,0.6861195819901537,0.025,[4],[],[],"[2, 0]",[]
a001116,probabilistic_system,False,0.4281819213987691,0.0,[],[],[0],[],[]
a001117,graph_system,False,0.48329610283544755,0.08,[],[],[],"[1, 3, 4]",[]
a001118,symbolic_system,False,0.5021586271176444,0.0,[],[],[],[],[3]
a001119,symbolic_system,False,0.5703412411470996,0.06000000000000001,[],"[7, 5, 2]",[],"[0, 8]",[]
a001120,random_interaction,False,0.5563102112059941,0.02,[],[],[],[2],"[3, 6]"
a001121,symbolic_system,False,0.5292193803959813,0.0,[2],[],[],[],[]
a001122,cellular_automata,False,0.5094966782265521,0.0,[1],[2],[],[],[]
a001123,symbolic_system,False,0.5251288511603727,0.0,[],[],[1],[],[2]
a001124,symbolic_system,False,0.6435600260476051,0.025,[6],[],[],[],"[3, 5]"
a001125,rewriting_system,False,0.4559542203679359,0.13333333333333333,[],[],[],"[2, 3, 5, 4, 0]",[]
a001126,sat_based,False,0.4794467836571732,0.0,[3],[6],[],[],[]
a001127,cellular_automata,False,0.5775853074552298,0.0,[4],[],[],[0],[]
a001128,symbolic_system,False,0.44838135109289257,0.08,[],"[0, 1, 4]",[],[],[]
a001129,sat_based,False,0.4856118709011712,0.0,[],[1],[],[],[]
a001130,probabilistic_system,False,0.7349552907552243,0.02222222222222222,[],[],[7],"[8, 1]",[]
a001131,hypergraph,False,0.6585303748411371,0.03333333333333333,[4],[],[],"[1, 2]",[3]
a001132,probabilistic_system,False,0.5002362997446543,0.0,[0],[],[],[],[]
a001133,symbolic_system,False,0.569200074404752,0.0,[2],[],[],[],[0]
a001134,differentiable_system,False,0.4821140875402694,0.0,[],[],[],[],[2]
a001135,probabilistic_system,False,0.5599004490660503,0.0,[],[],[],[0],[]
a001136,probabilistic_system,False,0.5728401934599807,0.0,[],[],[1],[],[]
a001137,differentiable_system,False,0.6119329874540222,0.0,[],[],[3],[],[5]
a001138,differentiable_system,False,0.7093024393858004,0.0,[],[2],[0],[],[5]
a001139,symbolic_system,False,0.5334141078856359,0.0,[],[1],[],[],[0]
a001140,probabilistic_system,False,0.6166520046761055,0.02,[],[],[2],"[0, 9]",[1]
a001141,sat_based,False,0.6422529455408522,0.0,[4],[],[],[],[]
a001142,random_interaction,False,0.5635283054959226,0.0,[2],[],[],[],[3]
a001143,hypergraph,False,0.6015110379964124,0.025,"[5, 1]",[],[],[],[]
a001144,hypergraph,False,0.6136852925683064,0.02857142857142857,"[5, 0]",[],[],[],[]
a001145,sat_based,False,0.5060151981928797,0.0,[],[0],[],[],[]
a001146,graph_system,False,0.5117515614513855,0.1,[],[],[],"[3, 1, 0, 5]",[]
a001147,symbolic_system,False,0.6038360565008432,0.0,[],[6],[],[3],[]
a001148,random_interaction,False,0.5152668402832559,0.02222222222222222,[],[],[],"[1, 6]",[]
a001149,differentiable_system,False,0.434042665104932,0.0,[],[],[],[],[]
a001150,rewriting_system,False,0.6481324405849126,0.02,[],[],[9],"[5, 4]",[7]
a001151,differentiable_system,False,0.5758131668043258,0.0,[2],[],[],[],[5]
a001152,random_interaction,False,0.5310160892038613,0.0,[],[],[],[2],[]
a001153,rewriting_system,False,0.617117441456117,0.0,[],[],[],[6],[]
a001154,graph_system,False,0.5556757487300137,0.0,[],[],[],[7],[]
a001155,differentiable_system,False,0.5165900359097193,0.0,[],[],[],[6],[]
a001156,sat_based,False,0.6270303074197998,0.0,[7],[],[],[0],[]
a001157,graph_system,False,0.652344596096719,0.0,[],[3],[2],[5],[]
a001158,hypergraph,False,0.6348812115509602,0.03333333333333333,"[1, 5]",[],[],[3],[]
a001159,rewriting_system,False,0.39841241134179695,0.1,[],[],[],"[0, 1, 3, 5]",[]
a001160,random_interaction,False,0.5239930225591538,0.0,[],[],[],[3],[]
a001161,rewriting_system,False,0.5421938455566965,0.0,[0],[],[],[1],[]
a001162,differentiable_system,False,0.4772621318511627,0.02222222222222222,[],[],[],"[6, 0]",[]
a001163,graph_system,False,0.6629362466882023,0.0,[],[8],[5],[],[0]
a001164,graph_system,False,0.5128239721515659,0.05,[],[],[],"[2, 3]",[]
a001165,graph_system,False,0.725535944955553,0.02857142857142857,[0],[],[],"[3, 2]",[1]
a001166,cellular_automata,False,0.49885255558343894,0.0,[],[],[],[],[]
a001167,graph_system,False,0.5740251224967492,0.0,[5],[],[],[4],[]
a001168,symbolic_system,False,0.5470563555786656,0.025,[6],"[0, 4]",[],[],[]
a001169,graph_system,False,0.4311220120636284,0.08,[],[],[],"[4, 2, 1]",[]
a001170,random_interaction,False,0.48560183900442266,0.04,[],[],[],[],"[3, 1]"
a001171,hypergraph,False,0.6194662475083428,0.02222222222222222,[],[],[],[7],"[3, 2]"
a001172,probabilistic_system,False,0.4811867587376966,0.0,[0],[],[1],[],[]
a001173,cellular_automata,False,0.501377421977989,0.0,[],[5],[],[],[]
a001174,symbolic_system,False,0.7531369066139473,0.0,[2],[1],[],[3],[5]
a001175,graph_system,False,0.6450095709329249,0.02,[1],[],[],"[3, 9]",[]
a001176,probabilistic_system,False,0.6053118327541339,0.025,"[1, 4]",[],[2],[],[]
a001177,symbolic_system,False,0.6379699158602056,0.02,[],"[3, 5]",[9],[],[6]
a001178,differentiable_system,False,0.5167162508141918,0.0,[7],[],[],[],[]
a001179,cellular_automata,False,0.5068742060184706,0.06666666666666667,"[1, 0]",[],[],[],[]
a001180,probabilistic_system,False,0.5941701973813153,0.0,[6],[5],[1],[],[]
a001181,probabilistic_system,False,0.4476987366724129,0.02857142857142857,[],[],"[3, 2]",[],[]
a001182,rewriting_system,False,0.6904055002142698,0.0,[],[5],[],[0],[]
a001183,probabilistic_system,False,0.5397730873393961,0.0,[],[2],[],[],[]
a001184,probabilistic_system,False,0.32477708788972853,0.0,[],[],[],[],[]
a001185,cellular_automata,False,0.43681993795669494,0.0,[2],[],[],[],[]
a001186,rewriting_system,False,0.4889011403717305,0.04,[],[],[],"[0, 5, 9]",[]
a001187,random_interaction,False,0.6082825159763945,0.0,[],[],[],[0],[]
a001188,probabilistic_system,False,0.5568042250115923,0.0,[],[],[],[0],[]
a001189,probabilistic_system,False,0.6358419702032378,0.0,[],[],[4],[],[1]
a001190,cellular_automata,False,0.40472054394116064,0.04,"[1, 3]",[],[],[],[]
a001191,probabilistic_system,False,0.5631835085815169,0.0,[],[],[0],[],[3]
a001192,sat_based,False,0.5453961205972655,0.0,[],[1],[],[5],[]
a001193,differentiable_system,False,0.4888341289001935,0.0,[0],[5],[],[],[]
a001194,rewriting_system,False,0.5141852590719123,0.0,[4],[],[],[3],[]
a001195,probabilistic_system,False,0.6451361050416448,0.0,[6],[],[7],[5],[]
a001196,random_interaction,False,0.610724682237262,0.0,[2],[],[],[1],[]
a001197,sat_based,False,0.33748492624928467,0.0,[],[2],[],[],[]
a001198,graph_system,False,0.6306768226750894,0.04444444444444444,[],"[4, 6]",[],"[8, 2]",[1]
a001199,random_interaction,False,0.4545839045086993,0.0,[],[],[],[],[]
a001200,differentiable_system,False,0.5108656726758045,0.0,[],[],[],[],[]
a001201,cellular_automata,False,0.5253266912326486,0.0,[],[],[],[0],[]
a001202,symbolic_system,False,0.5031121845560242,0.06666666666666667,[],[2],[],"[0, 1]",[]
a001203,differentiable_system,False,0.5568575075816531,0.0,[],[],[],[0],[2]
a001204,rewriting_system,False,0.455214318976768,0.0,[],[],[],[0],[]
a001205,cellular_automata,False,0.6156203850552441,0.0,[],[],[],[],[5]
a001206,random_interaction,False,0.5524014300495624,0.0,[],[],[],[1],[]
a001207,random_interaction,False,0.6686019047661896,0.0,[5],[],[],[3],[1]
a001208,differentiable_system,False,0.5714685464313857,0.0,[],[4],[5],[],[]
a001209,graph_system,False,0.6136063984354546,0.05714285714285714,[],[],"[5, 6]","[0, 3]",[]
a001210,sat_based,False,0.4450831127004401,0.0,[],[1],[],[],[]
a001211,symbolic_system,False,0.6964021953093015,0.04444444444444444,[],[3],[],"[1, 7]","[6, 8]"
a001212,differentiable_system,False,0.40994036065723555,0.04,[],"[0, 3]",[],[],[]
a001213,cellular_automata,False,0.6312793762901708,0.04444444444444444,"[8, 3, 6]",[4],[],[],[]
a001214,sat_based,False,0.5994358721320683,0.025,[],[0],"[7, 5]",[],[]
a001215,cellular_automata,False,0.5494589815336346,0.02857142857142857,[],[],[],"[5, 6]",[]
a001216,symbolic_system,False,0.4006045154854429,0.0,[],[],[],[],[]
a001217,hypergraph,False,0.5313797344634179,0.08,"[2, 8, 0, 5, 7]",[],[],[],[1]
a001218,graph_system,False,0.4220768463379672,0.05,[],[],[],"[0, 1]",[]
a001219,rewriting_system,False,0.4386068040629446,0.04,[],[],[],"[4, 1]",[]
a001220,differentiable_system,False,0.5396695111380747,0.05,[],[],[],[3],"[0, 3]"
a001221,differentiable_system,False,0.5224887759246911,0.0,[],[],[],[],[2]
a001222,sat_based,False,0.40936717921142113,0.0,[],[],[1],[],[]
a001223,graph_system,False,0.5934642396755991,0.04,[],[],[],[2],"[1, 0, 7]"
a001224,random_interaction,False,0.5556320243421988,0.0,[],[],[],[3],[]
a001225,cellular_automata,False,0.573169780444507,0.02857142857142857,"[5, 1]",[2],[],[],[]
a001226,probabilistic_system,False,0.5048031243748727,0.0,[],[],[],[4],[]
a001227,symbolic_system,False,0.565257400559825,0.0,[],[3],[],[],[2]
a001228,cellular_automata,False,0.4971802754581914,0.025,[],[],[],[],"[1, 6]"
a001229,symbolic_system,False,0.7099681562846509,0.02,[7],[],"[4, 1]",[],[8]
a001230,probabilistic_system,False,0.4613704837928818,0.04,[],[],[1],[],"[2, 0]"
a001231,symbolic_system,False,0.6177030813948459,0.0,[],[1],[],[],[5]
a001232,random_interaction,False,0.4907399709498105,0.0,[],[],[],[],[6]
a001233,symbolic_system,False,0.6568899474950276,0.02857142857142857,"[3, 1]",[],[],[4],[0]
a001234,rewriting_system,False,0.46043867085505186,0.08888888888888888,[],[],[],"[5, 6, 4, 1, 7]",[]
a001235,rewriting_system,False,0.7288376325574741,0.0,[5],[],[2],[3],[]
a001236,graph_system,False,0.5489712971437459,0.02857142857142857,[4],[],[],"[2, 3]",[]
a001237,differentiable_system,False,0.4642525165610777,0.0,[0],[],[],[],[]
a001238,sat_based,False,0.5442142783982631,0.0,[],[],[],[0],[]
a001239,random_interaction,False,0.6258150870767574,0.0,[],[],[0],[],[]
a001240,probabilistic_system,False,0.661034177377106,0.0,[8],[],[],[4],[]
a001241,hypergraph,False,0.6163061668037593,0.0,[],[],[],[1],[5]
a001242,random_interaction,False,0.5262312887213129,0.0,[],[],[5],[],[]
a001243,rewriting_system,False,0.626332479147427,0.0,[],[],[],[0],[]
a001244,differentiable_system,False,0.3577908789930514,0.0,[],[],[],[],[]
a001245,rewriting_system,False,0.5277126338735387,0.0,[],[],[],[1],[0]
a001246,random_interaction,False,0.47968858103104717,0.0,[],[],[],[],[]
a001247,cellular_automata,False,0.7141424483047689,0.02,[7],[],"[6, 9]",[8],[]
a001248,differentiable_system,False,0.4307687905770222,0.0,[],[],[],[],[]
a001249,graph_system,False,0.5219707201962487,0.12000000000000002,[],[],[],"[1, 0, 3]","[4, 2]"
a001250,hypergraph,False,0.5957809749701541,0.0,[],[],[],[],[7]
a001251,sat_based,False,0.6453919573195593,0.04,[7],"[9, 2, 5]",[3],[],[]
a001252,hypergraph,False,0.6928971752708122,0.0,[4],[],[1],[],[0]
a001253,symbolic_system,False,0.6048627901991857,0.0,[2],[],[],[],[1]
a001254,sat_based,False,0.5307052989815263,0.06666666666666667,[],[],"[1, 0]",[],[]
a001255,sat_based,False,0.49210721176333294,0.06,[],"[8, 3, 1, 9]",[0],[],[]
a001256,rewriting_system,False,0.5803463093545386,0.025,[],[],[],[7],"[2, 6]"
a001257,probabilistic_system,False,0.44743263827417656,0.08,[],[],"[1, 3, 4]",[],[]
a001258,probabilistic_system,False,0.4640263341812189,0.02857142857142857,[],"[2, 1]",[],[],[]
a001259,cellular_automata,False,0.6045374869460002,0.0,[2],[],[],[3],[]
a001260,graph_system,False,0.5420807828889813,0.05,[],[],[],"[0, 3]",[]
a001261,hypergraph,False,0.6610699604534617,0.0,[1],[],[],[],[3]
a001262,random_interaction,False,0.43500600886568774,0.0,[],[],[],[],[]
a001263,cellular_automata,False,0.6137427329196794,0.0,[4],[],[],[],[]
a001264,graph_system,False,0.50535984707118,0.0,[],[1],[],[],[]
a001265,cellular_automata,False,0.5421113642574904,0.02222222222222222,"[6, 4]",[],[],[2],[]
a001266,symbolic_system,False,0.5282819132616382,0.0,[4],[3],[],[],[]
a001267,cellular_automata,False,0.5393467138773906,0.0,[1],[],[],[],[2]
a001268,hypergraph,False,0.4945738122006705,0.0,[],[],[],[],[]
a001269,probabilistic_system,False,0.4224480500347873,0.0,[],[],[0],[],[]
a001270,cellular_automata,False,0.5615957929347614,0.0,[3],[],[],[],[]
a001271,graph_system,False,0.6238826659413769,0.0,[],[],[],[0],[3]
a001272,sat_based,False,0.40711066671002627,0.0,[],[],[],[],[]
a001273,hypergraph,False,0.48080341447658703,0.0,[],[],[],[],[]
a001274,probabilistic_system,False,0.4710120254886371,0.04,[],[],"[0, 5, 1]",[],[]
a001275,probabilistic_system,False,0.4369092241872988,0.04,[],[],"[2, 0]",[],[]
a001276,random_interaction,False,0.4368527511381237,0.0,[],[],[],[],[0]
a001277,probabilistic_system,False,0.3368236624540848,0.0,[],[],[],[],[]
a001278,probabilistic_system,False,0.6774149684642503,0.0,[],[5],[6],[],[4]
a001279,random_interaction,False,0.6489320227271989,0.02222222222222222,[6],[],[],[],"[3, 8]"
a001280,probabilistic_system,False,0.5415887935268032,0.0,[],[],[2],[],[]
a001281,hypergraph,False,0.675237224309717,0.0,[2],[],[],[6],[1]
a001282,differentiable_system,False,0.4893718531701479,0.0,[],[1],[],[0],[]
a001283,hypergraph,False,0.5816851529102355,0.0,[5],[],[],[2],[]
a001284,differentiable_system,False,0.503964557641802,0.0,[],[],[],[],[2]
a001285,rewriting_system,False,0.5094905466212174,0.02222222222222222,[],"[4, 0]",[],[2],[]
a001286,graph_system,False,0.6311545875925368,0.0,[],[],[6],[3],[]
a001287,rewriting_system,False,0.4781574958454981,0.03333333333333333,[],[],[],"[5, 1]",[]
a001288,probabilistic_system,False,0.537398987755221,0.05714285714285714,[],[6],"[0, 5, 4]",[],[]
a001289,graph_system,False,0.508844022229817,0.03333333333333333,[],[],[],"[0, 3]",[4]
a001290,rewriting_system,False,0.4923412986561725,0.0,[],[],[],[],[]
a001291,differentiable_system,False,0.4322847813342344,0.02,[],[],[],[],"[2, 8]"
a001292,sat_based,False,0.6916890659049397,0.0,[2],[4],[3],[1],[]
a001293,graph_system,False,0.685975048323557,0.025,[],[1],"[2, 4]",[5],[]
a001294,sat_based,False,0.6630355771480043,0.0,[],[],[],[2],[1]
a001295,graph_system,False,0.4625298598063409,0.0,[],[1],[],[],[]
a001296,random_interaction,False,0.48802331271244925,0.02,"[5, 7]",[],[],[],[]
a001297,cellular_automata,False,0.5548663508316186,0.03333333333333333,[3],[],"[2, 4]",[],[]
a001298,differentiable_system,False,0.5628052227071303,0.0,[0],[],[],[],[]
a001299,differentiable_system,False,0.3123523652845586,0.0,[],[],[],[],[]
a001300,differentiable_system,False,0.3907389834054895,0.0,[],[],[],[2],[]
a001301,sat_based,False,0.3580364527340164,0.0,[],[],[],[],[]
a001302,symbolic_system,False,0.5702026401348952,0.0,[],[3],[2],[],[]
a001303,cellular_automata,False,0.6327867903933952,0.075,[2],[],[],[],"[7, 0, 1, 3]"
a001304,differentiable_system,False,0.429568633208185,0.0,[],[],[],[],[]
a001305,hypergraph,False,0.5730050843749546,0.02222222222222222,[],[],[],[],"[0, 4]"
a001306,symbolic_system,False,0.5571503429667517,0.0,[],[],[],[1],[]
a001307,symbolic_system,False,0.522224063343885,0.0,[],[3],[],[],[1]
a001308,differentiable_system,False,0.4185284412343779,0.0,[],[],[],[],[]
a001309,symbolic_system,False,0.5696545481683748,0.05714285714285714,[2],[],[],[],"[1, 3, 0]"
a001310,rewriting_system,False,0.5404847904633782,0.0,[],[],[],[2],[]
a001311,graph_system,False,0.45878677073506485,0.08,[],[],[],"[0, 2, 1]",[]
a001312,graph_system,False,0.5296658286055942,0.03333333333333333,[],[],[],[2],"[3, 0]"
a001313,random_interaction,False,0.4941938906930109,0.0,[],[0],[],[2],[]
a001314,hypergraph,False,0.6232210629807826,0.05,"[0, 3, 4]",[],[6],[],[]
a001315,cellular_automata,False,0.6975000794667181,0.0,[],[7],[1],[],[4]
a001316,symbolic_system,False,0.5802066699871007,0.05,"[3, 7]",[],[],[],"[6, 1]"
a001317,random_interaction,False,0.5124092324200571,0.03333333333333333,"[2, 0]",[],[],[],[]
a001318,differentiable_system,False,0.544832311739985,0.0,[],[],[],[],[4]
a001319,cellular_automata,False,0.6897866558456548,0.0,[9],[],[],[4],[]
a001320,differentiable_system,False,0.44489160735380195,0.0,[],[],[],[2],[]
a001321,symbolic_system,False,0.5767370631733686,0.05,[7],[],[],[],"[0, 3, 2]"
a001322,sat_based,False,0.49877019351434865,0.02,[],"[4, 1]",[2],[],[]
a001323,rewriting_system,False,0.49172807872657387,0.025,[],[],[],"[6, 5]",[]
a001324,cellular_automata,False,0.5279164124167206,0.0,[6],[5],[],[],[]
a001325,hypergraph,False,0.5681733943818323,0.06000000000000001,"[8, 6, 1]",[],[],[],"[5, 0]"
a001326,sat_based,False,0.4899469279633909,0.04,[],"[4, 3]",[0],[],[]
a001327,differentiable_system,False,0.5811239905530117,0.02857142857142857,[],[],"[4, 6]",[],[1]
a001328,rewriting_system,False,0.5395073401303662,0.08,[],[],[],"[0, 2, 3]",[4]
a001329,symbolic_system,False,0.5763806042544893,0.0,[],[0],[],[3],[]
a001330,random_interaction,False,0.6403748598281688,0.025,[5],[],"[3, 4]",[],[7]
a001331,graph_system,False,0.5852037618678825,0.02857142857142857,[],[2],[],"[0, 5]",[]
a001332,cellular_automata,False,0.6118035331766195,0.0,[],[],[],[0],[]
a001333,random_interaction,False,0.3283198006395224,0.0,[],[],[],[],[]
a001334,sat_based,False,0.5232476195699305,0.0,[],[0],[4],[],[]
a001335,probabilistic_system,False,0.4364405712901595,0.06666666666666667,[],[],"[5, 2, 7, 1]",[],[]
a001336,cellular_automata,False,0.42275886234439364,0.04,[],[],"[2, 1]",[],[]
a001337,hypergraph,False,0.5392069892998596,0.0,[0],[],[],[1],[]
a001338,cellular_automata,False,0.5189301395450465,0.0,[1],[],[],[],[]
a001339,probabilistic_system,False,0.44366326074707885,0.05,[],[],"[1, 0]",[],[]
a001340,differentiable_system,False,0.5179963595700866,0.02857142857142857,[],[],[],"[4, 5]",[]
a001341,cellular_automata,False,0.6363251385888092,0.0,[],[3],[],[0],[]
a001342,cellular_automata,False,0.6089156747789564,0.0,[3],[],[],[],[]
a001343,symbolic_system,False,0.5824334001883982,0.06666666666666667,"[5, 1, 4]",[],[],[],[3]
a001344,random_interaction,False,0.5727218633582976,0.0,[],[5],[],[6],[]
a001345,random_interaction,False,0.45807937532714,0.0,[],[],[],[],[0]
a001346,symbolic_system,False,0.6125813575258843,0.0,[],[3],[5],[],[]
a001347,cellular_automata,False,0.4005858647842685,0.06666666666666667,"[1, 2]",[],[],[],[]
a001348,rewriting_system,False,0.5081243214558062,0.02857142857142857,[],[],[],"[5, 6]",[]
a001349,cellular_automata,False,0.5776829264926284,0.02857142857142857,"[3, 6]",[],[],[],[]
a001350,graph_system,False,0.6073444450647382,0.0,[],[],[2],[0],[]
a001351,probabilistic_system,False,0.5279596966034485,0.0,[],[],[4],[],[]
a001352,rewriting_system,False,0.4187141897903463,0.12,[],[],[],"[4, 1, 2, 3]",[]
