architecture_id,paradigm,e_star_complete,canonical_class,canonical_signature,lab_distance,weakest_lab_correspondence
a001951,hypergraph,False,canon_446,R[3:1;5:2;6:2;7:1;8:1]E[3>5;3>6;3>7;5>6;5>7;5>8;6>5;6>7;7>6;8>7],0.5508932548912849,failed
a001952,symbolic_system,False,canon_436,R[3:1;4:2;8:1]E[3>8;4>3;4>8],0.5730091177210946,failed
a001954,differentiable_system,False,canon_180,R[0:1;4:1;5:1;7:1]E[4>0;5>4;7>5],0.5645627013509446,failed
a001955,cellular_automata,False,canon_449,R[3:1;5:2]E[3>5;5>3],0.725934723495072,failed
a001956,probabilistic_system,False,canon_308,R[0:2]E[],0.7861576628531904,failed
a001957,probabilistic_system,False,canon_298,R[0:2;4:1;8:1]E[0>8;4>0;8>4],0.6614001823591372,failed
a001958,hypergraph,False,canon_443,R[3:1;5:1;6:2]E[3>6;5>3;5>6;6>3],0.6851839915496104,failed
a001961,sat_based,False,canon_471,R[3:2;5:1;6:1;7:1;8:2]E[3>5;3>8;5>6;5>7;5>8;6>3;7>3;7>6;8>7],0.4975915323012622,weak_behavioral_equivalence
a001967,differentiable_system,False,canon_267,R[0:2;3:1;4:2;5:1;6:1;7:1]E[0>3;0>7;3>0;3>6;4>0;4>3;4>6;5>4;6>4;7>5;7>6],0.5100516450322942,weak_behavioral_equivalence
a001968,graph_system,False,canon_461,R[3:2;4:1;5:2;8:1]E[3>8;4>3;4>5;4>8;5>3],0.5315897163251693,failed
a001969,hypergraph,False,canon_106,R[0:1;3:1;4:1;5:1;6:1;7:1;8:1]E[0>4;3>5;3>6;3>7;3>8;4>3;4>6;4>8;5>7;6>8;7>6],0.4073325438003249,weak_behavioral_equivalence
a001976,cellular_automata,False,canon_450,R[3:1;5:3]E[3>5;5>3],0.7264239944252078,failed
a001980,cellular_automata,False,canon_203,R[0:1;5:1]E[0>5],0.729536060688682,failed
a001984,probabilistic_system,False,canon_218,R[0:2;1:1;3:1;4:1;5:2;8:1]E[0>4;0>5;1>5;1>8;3>8;4>3;4>5;4>8;5>0;5>1;5>3;5>8;8>0],0.36204587803373384,quotient_or_refinement_morphism
a001986,hypergraph,False,canon_439,R[3:1;5:1;6:2;8:1]E[3>5;3>6;5>6;6>3;6>8],0.6176491805006435,failed
a001988,differentiable_system,False,canon_515,R[4:2]E[],0.7794065941550461,failed
a001989,differentiable_system,False,canon_059,R[0:1;2:1;3:2;4:2;5:1;7:1]E[0>7;2>4;2>5;3>2;3>4;4>3;5>4;7>3;7>4],0.4895256396899438,weak_behavioral_equivalence
a001990,hypergraph,False,canon_223,R[0:2;1:1;5:2]E[0>1;0>5;1>0;5>0],0.6390898420565573,failed
a001997,hypergraph,False,canon_127,R[0:1;3:1;5:1;6:1;7:1;8:1]E[0>8;3>7;6>5;7>5;7>6;8>3;8>5],0.5330385245540559,failed
a001998,graph_system,False,canon_363,R[2:1;3:3;4:1;5:1;8:2]E[2>3;2>4;2>5;3>2;3>4;3>5;3>8;4>8;5>3;5>4;5>8;8>3],0.5617849911188764,failed
a001999,symbolic_system,False,canon_502,R[4:1;8:1]E[4>8],0.686805589087094,failed
e000696,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44572906855738975,weak_behavioral_equivalence
e000801,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44625019820555445,weak_behavioral_equivalence
e000917,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44614743361465303,weak_behavioral_equivalence
e000961,symbolic_system,True,canon_043,R[0:1;2:1;3:1;4:2;5:1;7:1;8:1]E[0>8;2>5;3>4;4>0;4>2;4>3;5>3;7>2;7>4;7>5;8>2;8>5],0.4741217909409975,weak_behavioral_equivalence
e000976,symbolic_system,False,canon_000,R[0:1;1:1;2:1;3:1;4:1;5:1;7:1;8:2]E[0>8;1>2;1>5;2>5;2>8;3>0;3>1;3>2;3>4;3>8;5>8;7>1;7>2;7>3;7>5;8>1;8>2;8>4;8>5],0.3825629741744789,weak_behavioral_equivalence
e001008,symbolic_system,False,canon_064,R[0:1;2:1;3:3;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>3;5>8;7>2;7>3],0.4085219203298114,weak_behavioral_equivalence
e001011,symbolic_system,False,canon_048,R[0:1;2:1;3:2;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>8;7>2;7>3],0.4020805655511971,weak_behavioral_equivalence
e001029,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.4556939042880243,weak_behavioral_equivalence
e001088,symbolic_system,False,canon_049,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>3;2>0;2>3;2>5;3>2;3>4;3>5;3>8;5>8;7>2;7>3;7>5;8>2;8>4;8>5],0.425319739520625,weak_behavioral_equivalence
e001106,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4457952009376657,weak_behavioral_equivalence
e001117,symbolic_system,True,canon_242,R[0:2;2:1;3:3;4:1;5:1;7:1;8:2]E[0>2;0>3;2>3;2>4;2>5;3>0;3>2;3>4;3>5;3>8;4>0;4>3;4>8;5>8;7>3;8>3],0.40038180000273416,weak_behavioral_equivalence
e001137,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.45564436002585595,weak_behavioral_equivalence
e001156,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44579417575728775,weak_behavioral_equivalence
e001161,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4459807207260985,weak_behavioral_equivalence
e001182,symbolic_system,True,canon_065,R[0:1;2:1;3:3;4:1;5:1;7:1;8:2]E[0>8;2>3;2>5;2>8;3>0;3>2;3>4;3>5;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.45800738094280086,weak_behavioral_equivalence
e001203,symbolic_system,False,canon_064,R[0:1;2:1;3:3;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>3;5>8;7>2;7>3],0.408482873309466,weak_behavioral_equivalence
e001207,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4457494381212197,weak_behavioral_equivalence
e001242,symbolic_system,False,canon_239,R[0:2;2:1;3:2;4:1;5:1;7:1;8:1]E[0>3;0>5;2>0;2>3;3>0;3>2;3>4;3>8;5>2;5>8;7>3;8>4],0.42381204725144517,weak_behavioral_equivalence
e001248,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.4551880591692469,weak_behavioral_equivalence
